LONGITUDE,LATITUDE,OBJECTID_left,SOURCE,EXT_ID,CAT1,CAT2,CAT3,ORG_NAME,NAME,ADDRLN1,ADDRLN2,CITY,STATE,HOURS,PHONES,EMAIL,URL,INFO1,INFO2,POST_ID,DESCRIPTION,ZIP,LINK,USE_TYPE,DATE_UPDATED,DIS_STATUS,POINT_X,POINT_Y,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID_right,Shape_STAr,Shape_STLe,X_Center,Y_Center
-118.2737092,33.93373487,97680076,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,"Year Round Shelter - Mjb Recovery, Inc.",11152 S Main St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (323) 777-2491,,www.lahsa.org,,,58187,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90061,http://egis3.lacounty.gov/lms/?p=58187,publish,2013-06-01T11:50:56.000Z,,6478643.185,1798378.111,POINT (-118.2737091565899 33.9337348667511),1137,241110,6037241110,2411.1,1139,5238307.223,10529.98308,6479252,1799382
-118.2761101,34.01278997,97680077,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Shelter - Volunteers Of America - Pathway To Home,3804 Broadway Pl.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. PICK UP POINTS AND HOURS Downtown Drop-In Center       628 S. San Julian St.       Los Angeles, CA 90013       3:00pm       This pick-up site is for women only.       Los Angeles Mission       434 Wall St., Los Angeles 90013       4:30pm, 5:30pm, 6:30pm        This pick-up site is for men only.  ",Service/Intake and Administration (323) 231-1711,,www.lahsa.org,,,58188,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90037,http://egis3.lacounty.gov/lms/?p=58188,publish,2013-06-01T11:50:56.000Z,,6477993.923,1827149.821,POINT (-118.2761100564132 34.01278996679684),815,231100,6037231100,2311,817,9623617.471,12919.95455,6477857,1828046
-118.3291641,34.01991297,97680202,211,,Social Services,Homeless Shelters and Services,,www.friendshelpingfriendsla.org,Friends Helping Friends Sober And Transitional Living Inc,3701 Cherrywood Ave.,,Los Angeles,CA,"Intake:  Monday through Friday, 10:00am to 4:00pm.  Services:  Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (323) 293-9778,  FAX (323) 293-7458",,www.friendshelpingfriendsla.org,,,58311,The agency provides transitional housing for men and women over the age of 18.,90018,http://egis3.lacounty.gov/lms/?p=58311,publish,2013-06-01T11:50:56.000Z,,6461924.205,1829790.418,POINT (-118.3291640561208 34.01991296698467),1042,234200,6037234200,2342,1044,9503588.82,13022.717,6461314,1828518
-118.3164311,34.04369997,97680203,211,,Social Services,Homeless Shelters and Services,,,Good Shepherd Shelter,2561 W. Venice Blvd.,,Los Angeles,CA,,Service/Intake (323) 737-6111,,,,,58312,The agency provides transitional shelter for battered women and their children who live in Los Angeles County.,90019,http://egis3.lacounty.gov/lms/?p=58312,publish,2013-06-01T11:50:56.000Z,,6465809.907,1838434.546,POINT (-118.3164310562315 34.04369996721037),1161,221304,6037221304,2213.04,1163,2446087.84,6306.611589,6466349,1839039
-118.4444811,34.18719697,97680335,211,,Social Services,Homeless Shelters and Services,,www.lsssc.org,Lutheran Social Services Of Southern California - San Fernando And Santa Clarita Valley Area Office,6425 Tyrone Ave.,,Van Nuys,CA,,"Area Director Service/Intake and Administration (818) 901-9480,  FAX (818) 901-9482",,www.lsssc.org,,,58425,The area office provides administrative support for the programs of Lutheran Social Services in the San Fernando Valley area.,91401,http://egis3.lacounty.gov/lms/?p=58425,publish,2013-06-01T11:50:56.000Z,,6427249.242,1890802.095,POINT (-118.4444810561907 34.18719696668975),496,128102,6037128102,1281.02,497,6983261.686,10570.69714,6427290,1891931
-118.4445221,34.18732497,97682060,211,,Social Services,Homeless Shelters and Services,,www.sfvrescuemission.org,Lutheran Social Services/Central Lutheran Church - Sfv Rescue Mission,6425 Tyrone Blvd.,,Van Nuys,CA,"Thursday, 8:30am to 10:30am and 12:00pm to 1:00pm. ","Service/Intake and Administration (818) 785-4476, Secondary Telephone Number Information (818) 901-9480",,www.sfvrescuemission.org,,,60008,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91401,http://egis3.lacounty.gov/lms/?p=60008,publish,2013-06-01T11:50:56.000Z,,6427237.049,1890848.731,POINT (-118.4445220560895 34.18732496625632),496,128102,6037128102,1281.02,497,6983261.686,10570.69714,6427290,1891931
-118.4444812,34.1871965,97688102,211,,Social Services,Homeless Shelters and Services,,,Central Lutheran Church - Van Nuys,6425 Tyrone Ave,,Van Nuys,CA,"Hot lunch: Wednesdays, 12:00noon to 1:00pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71752,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91401,http://egis3.lacounty.gov/lms/?p=71752,publish,2010-11-01T11:50:56.000Z,,6427249.212,1890801.924,POINT (-118.4444811556661 34.18719649662212),496,128102,6037128102,1281.02,497,6983261.686,10570.69714,6427290,1891931
-118.1163491,33.82863997,97680550,211,,Social Services,Homeless Shelters and Services,,www.sucasadv.org,Su Casa - Ending Domestic Violence,3840 Woodruff Ave.,Administrative Office| Suite 203,Long Beach,CA,"Monday through Friday, 8:00am to 5:00pm. ","Administrative (562) 421-6537,  FAX (562) 421-8117, 24-hour Hotline Service/Intake/Hotline (Voice/TDD) (562) 402-4888",,www.sucasadv.org,,,58587,"The center provides domestic violence services for people of all ages, including transgendered individuals, a shelter for battered persons and their children and volunteer opportunities.",90808,http://egis3.lacounty.gov/lms/?p=58587,publish,2013-06-01T11:50:56.000Z,,6526332.624,1760038.957,POINT (-118.1163490565268 33.8286399674183),2118,573700,6037573700,5737,2120,19650173.69,18451.14323,6528374,1759291
-118.3091311,33.99045897,97680599,211,,Social Services,Homeless Shelters and Services,,,Testimonial Community Love Center,5721 S. Western Ave.,,Los Angeles,CA,"Monday through Friday, 8:00am to 4:00pm. ","FAX (323) 292-1512,  Service/Intake and Administration (323) 291-6753",,,,,58630,"The center provides emergency food, employment services, holiday assistance and shelter for people in South Central Los Angeles, including people who are homeless or undocumented.",90062,http://egis3.lacounty.gov/lms/?p=58630,publish,2013-06-01T11:50:56.000Z,,6467961.794,1819052.284,POINT (-118.3091310556203 33.99045896726926),842,232500,6037232500,2325,844,8263480.381,11962.43563,6467449,1819647
-118.0081381,34.14283797,97680608,211,,Social Services,Homeless Shelters and Services,,www.foothillunitycenter.org,Foothill Unity Center Inc - Monrovia,415 W. Chestnut Ave.,,Monrovia,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (626) 358-8224,  Service/Intake and Administration (626) 358-3486",,www.foothillunitycenter.org,,,58634,"The center provides emergency food, health services, holiday assistance, and shelter for people who live in the eleven city service area of Altadena, Arcadia, Azusa, Baldwin Park, Bradbury, Duarte, Irwindale, Monrovia, Pasadena, South Pasadena and Sierra Madre.",91016,http://egis3.lacounty.gov/lms/?p=58634,publish,2013-06-01T11:50:56.000Z,,6559207.897,1874361.953,POINT (-118.0081380566149 34.14283796712589),1691,430901,6037430901,4309.01,1693,12573824.54,14909.15191,6558184,1873938
-118.2644431,34.06507197,97680612,211,,Social Services,Homeless Shelters and Services,,www.gschomeless.org/,Good Shepherd Center For Homeless Women - Hawkes Transitional Residence,1640 Rockwood St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","FAX (213) 482-0299,  Service/Intake (213) 482-0281",,www.gschomeless.org/,,,58638,"The center provides emergency food, homeless support services, housing services and shelter primarily for women in the Echo Park and MacArthur Park/Wilshire district.",90026,http://egis3.lacounty.gov/lms/?p=58638,publish,2013-06-01T11:50:56.000Z,,6481579.707,1846166.698,POINT (-118.2644430562033 34.06507196661371),1644,208302,6037208302,2083.02,1646,4735696.579,9852.780069,6482169,1845587
-118.2633361,34.06621697,97680614,211,,Social Services,Homeless Shelters and Services,,www.gschomeless.org/,Good Shepherd Center For Homeless Women - Languille Residence - Emergency Shelter,267 N. Belmont Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (213) 250-5241,  FAX (213) 250-5073",,www.gschomeless.org/,,,58640,"The center provides emergency food, homeless support services, housing services and shelter primarily for women in the Echo Park and MacArthur Park/Wilshire district.",90026,http://egis3.lacounty.gov/lms/?p=58640,publish,2013-06-01T11:50:56.000Z,,6481916.07,1846582.504,POINT (-118.2633360560509 34.06621696669148),1644,208302,6037208302,2083.02,1646,4735696.579,9852.780069,6482169,1845587
-118.2068611,33.88752397,97680862,211,,Social Services,Homeless Shelters and Services,,,First United Methodist Church Of Compton,1025 S. Long Beach Blvd.,,Compton,CA,"Monday through Thursday, 10:00am to 4:00pm. ",Service/Intake (310) 639-0775,,,,,58875,The church provides emergency food assistance and holiday assistance for people who live in Compton.,90221,http://egis3.lacounty.gov/lms/?p=58875,publish,2013-06-01T11:50:56.000Z,,6498886.302,1781512.463,POINT (-118.2068610559302 33.88752396760146),896,542402,6037542402,5424.02,898,16874307.33,18942.13848,6497193,1779496
-118.4255981,34.20867597,97682064,211,,Social Services,Homeless Shelters and Services,,www.sfvrescuemission.org,San Fernando Valley Rescue Mission,13422 Saticoy St.,,North Hollywood,CA,"Monday through Friday, 8:30am to 5:00pm. ","FAX (818) 474-1294, Donations Pick-ups Service/Intake (800) 417-5678, Bob - for space availability Information Only (661) 965-0180,  Service/Intake and Administration (818) 785-4476",,www.sfvrescuemission.org,,,60009,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=60009,publish,2013-06-01T11:50:56.000Z,,6432992.949,1898593.906,POINT (-118.4255980565091 34.20867596629035),1634,122000,6037122000,1220,1636,35212595.82,30508.19086,6435173,1900822
-118.3749351,34.16285397,97682069,211,,Social Services,Homeless Shelters and Services,,www.sfvrescuemission.org,North Hollywood 1St Baptist Church - Sfv Rescue Mission,11210 Otsego St.,,North Hollywood,CA,,"Service/Intake (818) 763-4356,  Service/Intake (818) 980-7370",,www.sfvrescuemission.org,,,60020,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91601,http://egis3.lacounty.gov/lms/?p=60020,publish,2013-06-01T11:50:56.000Z,,6448248.372,1881857.571,POINT (-118.3749350556946 34.16285396640613),1309,125401,6037125401,1254.01,1311,4281459.266,10111.98437,6448435,1881769
-118.1960271,33.79264597,97682219,211,,Social Services,Homeless Shelters and Services,,www.COAlongbeach.org,Christian Outreach In Action - Transitional Housing,1950 Chestnut Ave.,,Long Beach,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (562) 432-1440,,www.COAlongbeach.org,,,60139,"The organization provides emergency food, holiday assistance, homeless support services, personal goods and shelter for people who are in the Long Beach area, including people who are homeless.",90806,http://egis3.lacounty.gov/lms/?p=60139,publish,2013-06-01T11:50:56.000Z,,6502107.171,1746977.399,POINT (-118.1960270560994 33.79264596758536),143,573004,6037573004,5730.04,144,4423554.498,8641.321847,6501968,1747287
-118.3384143,34.0932266,97682479,211,,Social Services,Homeless Shelters and Services,,www.lagaycenter.org,L A Gay And Lesbian Center - Highland Annex,1220 N Highland Ave,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm; Saturday and Sunday, 8:30am to 4:00pm. ","Service/Intake (323) 860-2280, LGBTQ Youth Hotline Hotline/Talkline/Warmline (323) 461-8163,  Service/Intake (323) 993-7501",,www.lagaycenter.org,,,60357,"The program provides emergency food, HIV/AIDS services, homeless support services and shelter for people who live in Los Angeles County.",90038,http://egis3.lacounty.gov/lms/?p=60357,publish,2013-06-01T11:50:56.000Z,,6459210.964,1856479.827,POINT (-118.3384142561687 34.09322659693083),1447,191901,6037191901,1919.01,1449,8322029.154,11883.43905,6459220,1855556
-118.2767461,33.82885897,97682484,211,,Social Services,Homeless Shelters and Services,,,St. Philomena Church,21900 S. Main St.,,Carson,CA,"Monday through Sunday, 9:00am to 8:00pm. ","Service/Intake and Administration (310) 835-7161, Contributions or Volunteers Service/Intake (310) 830-5294",,,,,60359,"The program provides emergency food and holiday assistance for low-income residents of Carson, Long Beach zip code 90810 and Torrance zip code 90502.",90745,http://egis3.lacounty.gov/lms/?p=60359,publish,2013-06-01T11:50:56.000Z,,6477616.892,1760213.911,POINT (-118.2767460557613 33.82885896742602),1145,543802,6037543802,5438.02,1147,14596512.8,16364.68188,6479747,1760389
-118.2704332,33.83208414,97687909,211,,Social Services,Homeless Shelters and Services,,,Vets On The Move Foundation,357 E Carson St,Suite 204,Carson,CA,"Monday, Wednesday, and Friday, 9:00amm to 5:00pm; Tuesday and Thursday, 9:00am to 1:00pm. ","Service/Intake and Administration (310) 518-4121, Emergency After Hours (310) 415-4254",,www.vetsonthemove.org,,,71632,The agency provides shelter services for veterans in Los Angeles County.,90745,http://egis3.lacounty.gov/lms/?p=71632,publish,2010-11-01T11:50:56.000Z,,6479537.402,1761382.412,POINT (-118.2704331561694 33.83208413693676),1145,543802,6037543802,5438.02,1147,14596512.8,16364.68188,6479747,1760389
-117.9789201,34.01011097,97682486,211,,Social Services,Homeless Shelters and Services,,,East San Gabriel Valley Coalition For The Homeless,1345 Turnbull Canyon Rd.,,Hacienda Heights,CA,"Monday through Friday, 8:30am to 1:30pm. ","Service/Intake (626) 333-7204,  FAX (626) 333-7260",,,,,60360,"The program provides emergency food, information and referral, personal goods and transportation assistance for homeless people in the East San Gabriel Valley area.",91745,http://egis3.lacounty.gov/lms/?p=60360,publish,2013-06-01T11:50:56.000Z,,6568058.933,1826060.628,POINT (-117.9789200568856 34.01011096751144),2172,408402,6037408402,4084.02,2174,124633900.8,62424.34247,6560357,1827999
-118.2046971,33.92108497,97682648,211,,Social Services,Homeless Shelters and Services,,www.jordansdisciplescommunityservice.org,Jordan's Disciples Community Service - Root 66,3669 Louise St.,,Lynwood,CA,"Monday through Sunday, 24 hours per day. ","Ms. Scott Administrative (310) 876-5390,  Service/Intake (424) 228-0343, Ms. Walston Service/Intake (310) 213-0840, Ms. Scott Service/Intake (310) 213-0203,  Service/Intake (562) 618-1857",,,,,60541,"The program provides shelter for pregnant women and women with children who are in Carson, Compton, Lynwood and Los Angeles.",90262,http://egis3.lacounty.gov/lms/?p=60541,publish,2013-06-01T11:50:56.000Z,,6499567.965,1793724.721,POINT (-118.2046970562066 33.9210849673749),1179,541700,6037541700,5417,1181,15073493.75,17540.87617,6499969,1792258
-118.2161341,33.98127197,97683004,211,,Social Services,Homeless Shelters and Services,,www1.usw.salvationarmy.org/usw/www_usw_southeastcommunities.nsf,Salvation Army Corps Community Center - Huntington Park,2965 E. Gage Ave.,,Huntington Park,CA,,"Service/Intake (323) 587-4221,  FAX (323) 587-3973",,www1.usw.salvationarmy.org/usw/www_usw_southeastcommunities.nsf,,,60839,"This agency provides a companionship program, emergency food, holiday assistance, homeless support services, personal enrichment and utility bill assistance for people who live in Bell, Bell Gardens, Cudahy, Downey, Huntington Park, Maywood, South Gate, Vernon and Walnut Park.",90255,http://egis3.lacounty.gov/lms/?p=60839,publish,2013-06-01T11:50:56.000Z,,6496145.231,1815635.295,POINT (-118.216134056462 33.98127196719518),1020,533105,6037533105,5331.05,1022,2054755.609,5798.473274,6496060,1816223
-118.2202181,34.05202197,97683027,211,,Social Services,Homeless Shelters and Services,,www.CatholicCharitiesLA.org,Catholic Charities Of Los Angeles - Brownson House,1307 Warren St.,,Los Angeles,CA,"Monday through Friday, 9:00am to 1:00pm. ","Regional Office Administrative (323) 266-3130,  Service/Intake (323) 264-8701, Appointments Service/Intake (323) 264-8700",,www.CatholicCharitiesLA.org,,,60849,"This agency provides emergency food, holiday assistance, motel vouchers and utility bill assistance.",90033,http://egis3.lacounty.gov/lms/?p=60849,publish,2013-06-01T11:50:56.000Z,,6494963.499,1841385.272,POINT (-118.2202180561605 34.05202196720592),1190,203500,6037203500,2035,1192,17843568.23,18794.83508,6495012,1842812
-118.2771201,34.24829497,97683035,211,,Social Services,Homeless Shelters and Services,,,Tujunga United Methodist Church,9901 Tujunga Canyon Blvd.,,Tujunga,CA,"Monday through Friday, 11:00am to 1:00pm. ",Service/Intake and Administration (818) 473-4185,,,,,60851,"This agency provides clothing, emergency food, holiday assistance, homeless support services, medical supply loans for people in La Crescenta, Lake View Terrace, Montrose, Sunland and Tujunga, including people who are undocumented or who are homeless.",91042,http://egis3.lacounty.gov/lms/?p=60851,publish,2013-06-01T11:50:56.000Z,,6477924.117,1912855.004,POINT (-118.2771200567273 34.24829496619813),1576,101220,6037101220,1012.2,1578,7522986.304,12697.6263,6476560,1914066
-118.1082031,33.75517297,97683038,211,,Social Services,Homeless Shelters and Services,,www.intervalhouse.org,Interval House,6615 E. Pacific Coast Highway,Outreach Office| Suite 170,Long Beach,CA,"Monday through Sunday, 24 hours per day. ","Administrative (562) 594-9492, L A County - 24 hours Service/Intake and Hotline (562) 594-4555",,www.intervalhouse.org,,,60852,"This agency provides domestic violence services, a battered women's shelter for battered women and their children and welfare-to-work support services to battered women who receive CalWORKs and live primarily in the Long Beach and the surrounding areas.",90803,http://egis3.lacounty.gov/lms/?p=60852,publish,2013-06-01T11:50:56.000Z,,6528777.96,1733299.528,POINT (-118.1082030557705 33.755172967368),33,980007,6037980007,9800.07,34,29099596.31,24066.89202,6530524,1736366
-118.1006711,34.57977097,97683073,211,,Social Services,Homeless Shelters and Services,,www.mhala.org,Mental Health America Of Los Angeles - Antelope Valley Services - Discovery Resource Center,1609 E. Palmdale Blvd.,,Palmdale,CA,,"FAX (661) 575-1682,  Service/Intake (661) 947-1595",,www.mhala.org,,,60883,"This agency provides homeless support, mental health services and volunteer opportunities for people in the Antelope Valley area.",93550,http://egis3.lacounty.gov/lms/?p=60883,publish,2013-06-01T11:50:56.000Z,,6531368.127,2033385.768,POINT (-118.1006710573383 34.57977096603758),187,910502,6037910502,9105.02,188,21564707.99,18776.36837,6531324,2033480
-118.2799161,34.05404797,97683080,211,,Social Services,Homeless Shelters and Services,,casa-libre.org,Center For Human Rights And Constitutional Law - Homeless Youth Project,845 S. Lake St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Administrative (213) 388-8693 Ext.307,  FAX (213) 386-9484,  Service/Intake (213) 637-5814",,casa-libre.org,,,60889,This agency provides shelter for homeless youth age 12 to 17 who are in Los Angeles County.,90057,http://egis3.lacounty.gov/lms/?p=60889,publish,2013-06-01T11:50:56.000Z,,6476882.311,1842167.556,POINT (-118.2799160567199 34.05404796653811),939,209401,6037209401,2094.01,941,2321352.558,6370.712572,6476394,1843144
-117.7528591,34.07743797,97684016,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Our House Shelter Administrative Office,1753 N. Park Ave.,,Pomona,CA,,"Housing/Shelter Intake Service/Intake (909) 622-3806 Ext.235, Administrative Office FAX (909) 622-0484",,www.InlandValleyHopePartners.org,,,61487,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91768,http://egis3.lacounty.gov/lms/?p=61487,publish,2013-06-01T11:50:56.000Z,,6636509.72,1850653.582,POINT (-117.7528590569031 34.07743796733008),2255,402200,6037402200,4022,2257,60816928.07,41021.17685,6632834,1852241
-117.7533898,34.06442399,97684017,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Beta Food Security Site,290 W Pearl St,,Pomona,CA,,Emergency Food Beta Center Service/Intake (909) 622-7278,,www.InlandValleyHopePartners.org,,,61488,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91766,http://egis3.lacounty.gov/lms/?p=61488,publish,2013-06-01T11:50:56.000Z,,6636360.633,1845917.165,POINT (-117.7533897573233 34.06442398684345),2208,402303,6037402303,4023.03,2210,10160613.76,13649.09588,6635592,1846900
-118.3311331,34.03275797,97684028,211,,Social Services,Homeless Shelters and Services,,berean29.adventistchurchconnect.org/index.php,Berean 7Th Day Adventist Church Community Services,4211 W. Adams Blvd.,,Los Angeles,CA,,"Service/Intake and Administration (323) 735-0228,  FAX (323) 766-7552",,berean29.adventistchurchconnect.org/index.php,,,61495,This program provides emergency food and holiday assistance for people who live in Los Angeles County.,90018,http://egis3.lacounty.gov/lms/?p=61495,publish,2013-06-01T11:50:56.000Z,,6461342.943,1834466.905,POINT (-118.3311330565778 34.03275796727078),1164,218702,6037218702,2187.02,1166,3871444.641,10285.10167,6460539,1834708
-117.9768351,34.08011697,97684033,211,,Social Services,Homeless Shelters and Services,,www.cotrbp.org,Church Of The Redeemer,3739 Monterey Ave.,,Baldwin Park,CA,"Monday through Friday, 9:00am to 3:00pm. ","FAX (626) 960-9587,  Service/Intake and Administration (626) 960-9585",,www.cotrbp.org,,,61497,This program provides emergency food and holiday assistance for anyone in need.,91706,http://egis3.lacounty.gov/lms/?p=61497,publish,2013-06-01T11:50:56.000Z,,6568684.95,1851537.322,POINT (-117.9768350572103 34.08011696692903),1782,404801,6037404801,4048.01,1784,14997927.61,17210.30233,6568538,1850961
-118.2734821,34.06929397,97684075,211,,Social Services,Homeless Shelters and Services,,www.fasgi.org,Filipino American Service Group Inc,135 N. Park View St.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (213) 487-9804,  FAX (213) 487-9806",,www.fasgi.org,,,61538,"The agency provides community services, health services, services for older adults and shelter to homeless adults with health and mental health issues who live in Los Angeles County area.",90026,http://egis3.lacounty.gov/lms/?p=61538,publish,2013-06-01T11:50:56.000Z,,6478846.293,1847710.485,POINT (-118.2734820567777 34.06929396661589),1300,208501,6037208501,2085.01,1302,2617928.327,6561.569834,6479308,1847797
-118.2839735,34.02591757,97685051,,,Social Services,Homeless Shelters and Services,,Ella's Foundation,Ella's Foundation,3175 S. Hoover St.,Suite 113 ,Los Angeles ,CA,,"(323) 761 - 6415
",,,,,68577,,90007,http://egis3.lacounty.gov/lms/?p=68577,publish,2013-04-25T15:44:26.000Z,,6475624.386,1831933.839,POINT (-118.2839734567728 34.02591756696503),705,221900,6037221900,2219,707,4410383.763,10631.144,6473928,1832250
-118.3208554,33.97473863,97685184,211,,Social Services,Homeless Shelters and Services,,,"California Council For Veterans' Affairs, Inc.",2501 W. Florence Ave.,,Los Angeles,CA,"Monday through Friday, 10:00am to 6:00pm","FAX (323) 750-8034,  Service/Intake (323) 750-9967",,,,,56928,"The agency provides advocacy, education services, employment services, shelter and support services for homeless female veterans and their families. ??Services are targeted, but not restricted to people who live in South Central Los Angeles.",90043,http://egis3.lacounty.gov/lms/?p=56928,publish,2017-02-22T09:57:57.000Z,,6464389.494,1813342.489,POINT (-118.3208553565918 33.97473862736955),852,235201,6037235201,2352.01,854,7024760.699,10666.33906,6464004,1813278
-118.2786631,33.99038297,97685305,211,,Social Services,Homeless Shelters and Services,,Homeless Outreach Program/Integrated Care System (HOPICS),Homeless Outreach Program/Integrated Care System (HOPICS),5715 S. Broadway,,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm","Service/Intake (323) 948-0444,  Service/Intake (323) 948-0444,  FAX (323) 948-0443",,www.ssgmain.org/,,,56896,"The agency provides advocacy, child care, HIV/AIDS services, holiday assistance, interpreter and translator services, personal goods, services for non-profit organizations, services for older adults, substance abuse services, and youth services in Los Angeles County.",90037,http://egis3.lacounty.gov/lms/?p=56896,publish,2013-05-28T17:36:57.000Z,Active,6477197.62,1818997.622,POINT (-118.2786630559896 33.99038296719087),843,232800,6037232800,2328,845,4592288.138,8716.853709,6477643,1819731
-118.4369769,34.03675554,97685379,211,,Social Services,Homeless Shelters and Services,,,People Assisting the Homeless (PATH) -  West Los Angeles,2346 Cotner Ave.,,Los Angeles,CA,"Monday through Thursday, 8:30am to 4:00pm","West LA Job Center Service/Intake (310) 996-0034 Ext.108,  Service/Intake and Administration (310) 996-0034",,www.epath.org,,,57543,"The agency provides employment services, homeless support services and transitional shelter for homeless adults. ??Services are provided from four locations.",90064,http://egis3.lacounty.gov/lms/?p=57543,publish,2013-05-29T15:00:17.000Z,,6429280.663,1836044.212,POINT (-118.4369768556953 34.03675553681362),1124,267800,6037267800,2678,1126,12390989.07,14894.96888,6431189,1837066
-118.2738303,34.06798245,97685393,211,,Social Services,Homeless Shelters and Services,,Homeless Health Care Los Angeles,Homeless Health Care Los Angeles,2330 Beverly Blvd.,,Los Angeles,CA,"Monday, Wednesday, 8:00am to 7:30pm; Tuesday, Thursday, Friday, 8:00am to 5:00pm","I and R/Needle Exchange/Drug Treatment/Training Service/Intake and Administration (213) 744-0724, Needle Exchange Service/Intake (213) 617-8408,  FAX (213) 746-2432, CASC/Drug and Mental Health Assessment Service/Intake (213) 342-3114
",,www.hhcla.org,,,2515,"The agency provides education services, substance abuse services for co-occuring disorders, and welfare-to-work support services for homeless people in downtown Los Angeles and for agencies that work with homeless individuals in Los Angeles County.",90057,http://egis3.lacounty.gov/lms/?p=2515,publish,2013-05-29T18:10:36.000Z,,6478739.541,1847233.486,POINT (-118.2738302559503 34.06798244669392),1641,208502,6037208502,2085.02,1643,2809795.972,6779.017047,6478633,1846532
-118.2877669,33.96021213,97685408,211,,Social Services,Homeless Shelters and Services,,City Of Refuge Rescue Ministry,City Of Refuge Rescue Ministry,823 W. Manchester Blvd.,,Los Angeles,CA,"Monday, Tuesday, Thursday 8:30am to 4:30pm; every other Friday, 8:30am to 3:30pm.  Wednesday by appointment only.","Service/Intake and Administration (323) 759-2544,  FAX (323) 759-2856, Case Manager - Mr. Johnson Service/Intake (323) 759-4209, Case Manager - Ms. Brown Service/Intake (323) 756-4229",,,,,58868,"The church provides emergency food, holiday assistance and personal goods for people who are in Los Angeles County, including people who are homeless and undocumented.",90044,http://egis3.lacounty.gov/lms/?p=58868,publish,2013-05-29T18:27:57.000Z,,6474406.507,1808025.636,POINT (-118.2877668564125 33.96021212680407),925,238320,6037238320,2383.2,927,5040659.624,9679.324516,6474894,1808732
-118.2917349,34.02182284,97685415,211,,Social Services,Homeless Shelters and Services,,,St. Mark's Evangelical Lutheran Church,3651 S. Vermont Ave.,,Los Angeles,CA,"Food intake hours are Tuesday and Thursday, 11:00am to 1:00pm.  Food distribution is on the fourth Saturday of each month at 11:00am.  The meal is served Monday through Friday, 11:00am to 1:00pm and the fourth Saturday of the month at 11:30am. ","FAX (323) 731-6104,  Service/Intake and Administration (323) 731-2157",,,,,58888,"The church provides emergency food and holiday assistance for people who live in Los Angeles County, including people who are homeless.",90007,http://egis3.lacounty.gov/lms/?p=58888,publish,2013-05-29T18:29:22.000Z,,6473268.309,1830450.426,POINT (-118.291734855708 34.02182283715043),710,222600,6037222600,2226,712,7017410.723,10585.61782,6472011,1830463
-118.291749,34.03195207,97685424,211,,Social Services,Homeless Shelters and Services,,,St. Agnes Catholic Church,2625 S. Vermont Ave.,,Los Angeles,CA,"Monday, Tuesday, Thursday and Friday, 9:00am to 10:30am","Service/Intake (323) 731-2464 Ext.107,  FAX (323) 731-6186
",,,,,58884,"The church provides emergency food for people who live within parish boundaries which include parts of Los Angeles zip codes 90007, and small sections of 90018 and 90037. See service text for parish boundaries.",90007,http://egis3.lacounty.gov/lms/?p=58884,publish,2013-05-29T18:32:35.000Z,,6473274.735,1834136.651,POINT (-118.291748956573 34.03195206731584),707,221810,6037221810,2218.1,709,3275832.743,7474.754666,6473102,1833668
